ID,Issue Text,Severity,File Name,Line Number
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,365
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,368
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,371
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,374
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,377
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,493
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,499
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,504
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,508
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,520
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,546
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,549
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,557
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,560
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/color.py,573
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/console.py,1130
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/console.py,1906
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/console.py,2166
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/console.py,2222
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/live.py,65
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/live.py,352
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/live.py,355
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/logging.py,142
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/logging.py,143
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/markdown.py,270
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/markdown.py,282
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/markdown.py,294
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/markdown.py,317
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/markdown.py,343
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/markdown.py,614
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/pretty.py,198
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/pretty.py,203
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/pretty.py,516
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/pretty.py,522
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/pretty.py,524
B110,"Try, Except, Pass detected.",LOW,./.venv/lib/python3.11/site-packages/rich/pretty.py,661
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/progress.py,1093
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/progress.py,1714
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/prompt.py,222
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/segment.py,171
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/style.py,193
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/style.py,243
B302,Deserialization with the marshal module is possibly dangerous.,MEDIUM,./.venv/lib/python3.11/site-packages/rich/style.py,475
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/style.py,490
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/style.py,642
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/rich/style.py,688
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/syntax.py,492
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/text.py,908
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/text.py,925
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/text.py,941
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/text.py,1080
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/traceback.py,288
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/rich/traceback.py,686
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/_msvccompiler.py,17
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/_msvccompiler.py,83
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/_msvccompiler.py,146
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/_msvccompiler.py,241
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/ccompiler.py,345
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/ccompiler.py,412
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/ccompiler.py,961
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/ccompiler.py,967
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/ccompiler.py,975
B307,Use of possibly insecure function - consider using safer ast.literal_eval.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/_distutils/ccompiler.py,977
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/_framework_compat.py,9
B607,Starting a process with a partial executable path,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/_framework_compat.py,45
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/_framework_compat.py,45
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/bdist_rpm.py,6
B605,"Starting a process with a shell, possible injection detected, security issue.",HIGH,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/bdist_rpm.py,362
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/bdist_rpm.py,371
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/bdist_rpm.py,394
B605,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/bdist_rpm.py,428
B607,Starting a process with a partial executable path,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/bdist_rpm.py,428
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/build_py.py,67
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/build_py.py,379
B310,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/register.py,98
B105,Possible hardcoded password: '',LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/register.py,143
B105,Possible hardcoded password: '',LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/register.py,207
B105,Possible hardcoded password: '',LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/register.py,217
B105,Possible hardcoded password: '',LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/upload.py,43
B310,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/_distutils/command/upload.py,186
B102,Use of exec detected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/_distutils/core.py,267
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/cygwinccompiler.py,14
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/cygwinccompiler.py,356
B105,Possible hardcoded password: '',LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/dist.py,207
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/fancy_getopt.py,115
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/fancy_getopt.py,254
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/fancy_getopt.py,262
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/filelist.py,354
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/filelist.py,360
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/msvc9compiler.py,16
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/msvc9compiler.py,283
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/msvc9compiler.py,363
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/spawn.py,11
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/spawn.py,57
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/util.py,11
B306,Use of insecure and deprecated function (mktemp).,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/_distutils/util.py,422
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_distutils/version.py,218
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/jaraco/context.py,2
B604,"Function call with shell=True parameter identified, possible security issue.",MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/_vendor/jaraco/context.py,31
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/jaraco/context.py,87
B307,Use of possibly insecure function - consider using safer ast.literal_eval.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/_vendor/jaraco/functools.py,519
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3288
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3292
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3297
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3299
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3300
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3310
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3320
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3328
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/more.py,3332
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/recipes.py,492
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/recipes.py,542
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/packaging/_manylinux.py,146
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/packaging/_musllinux.py,13
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/packaging/_musllinux.py,106
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/packaging/_musllinux.py,130
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/packaging/markers.py,152
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/packaging/markers.py,226
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/packaging/markers.py,242
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/typing_extensions.py,473
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/typing_extensions.py,715
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/typing_extensions.py,717
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/typing_extensions.py,718
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/_vendor/typing_extensions.py,1150
B102,Use of exec detected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/build_meta.py,335
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/build_meta.py,361
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/build_meta.py,424
B302,Deserialization with the marshal module is possibly dangerous.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/command/bdist_egg.py,377
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/build_ext.py,373
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/dist_info.py,98
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/easy_install.py,38
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/easy_install.py,446
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/easy_install.py,1068
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/editable_wheel.py,164
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/editable_wheel.py,165
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/editable_wheel.py,731
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/install_lib.py,91
B110,"Try, Except, Pass detected.",LOW,./.venv/lib/python3.11/site-packages/setuptools/command/sdist.py,97
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/command/upload_docs.py,177
B310,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/config/_validate_pyproject/formats.py,120
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/config/pyprojecttoml.py,397
B302,Deserialization with the marshal module is possibly dangerous.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/depends.py,112
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/dist.py,243
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/dist.py,255
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/dist.py,257
B110,"Try, Except, Pass detected.",LOW,./.venv/lib/python3.11/site-packages/setuptools/extension.py,19
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/glob.py,44
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/glob.py,114
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/installer.py,3
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/installer.py,19
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/installer.py,82
B102,Use of exec detected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/launch.py,32
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/msvc.py,22
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/msvc.py,91
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/setuptools/msvc.py,173
B605,"Starting a process with a shell, possible injection detected, security issue.",HIGH,./.venv/lib/python3.11/site-packages/setuptools/package_index.py,860
B605,"Starting a process with a shell, possible injection detected, security issue.",HIGH,./.venv/lib/python3.11/site-packages/setuptools/package_index.py,886
B605,"Starting a process with a shell, possible injection detected, security issue.",HIGH,./.venv/lib/python3.11/site-packages/setuptools/package_index.py,890
B605,"Starting a process with a shell, possible injection detected, security issue.",HIGH,./.venv/lib/python3.11/site-packages/setuptools/package_index.py,902
B605,"Starting a process with a shell, possible injection detected, security issue.",HIGH,./.venv/lib/python3.11/site-packages/setuptools/package_index.py,906
B310,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/package_index.py,1103
B403,Consider possible security implications associated with pickle module.,LOW,./.venv/lib/python3.11/site-packages/setuptools/sandbox.py,9
B102,Use of exec detected.,MEDIUM,./.venv/lib/python3.11/site-packages/setuptools/sandbox.py,46
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/setuptools/wheel.py,50
B108,Probable insecure usage of temp file/directory.,MEDIUM,./.venv/lib/python3.11/site-packages/stevedore/tests/test_cache.py,29
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/stevedore/tests/test_extension.py,78
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/stevedore/tests/test_extension.py,175
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/stevedore/tests/test_hook.py,55
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/stevedore/tests/test_test_manager.py,132
B110,"Try, Except, Pass detected.",LOW,./.venv/lib/python3.11/site-packages/virtualenv/app_data/via_disk_folder.py,128
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/create/via_global_ref/builtin/cpython/mac_os.py,8
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/create/via_global_ref/builtin/cpython/mac_os.py,124
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/create/via_global_ref/builtin/cpython/mac_os.py,187
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/create/via_global_ref/builtin/cpython/mac_os.py,255
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/discovery/cached_py_info.py,18
B311,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/discovery/cached_py_info.py,90
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/discovery/cached_py_info.py,114
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/embed/pip_invoke.py,5
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/embed/pip_invoke.py,27
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/embed/via_app_data/pip_install/symlink.py,5
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/embed/via_app_data/pip_install/symlink.py,19
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/embed/via_app_data/via_app_data.py,10
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/wheels/acquire.py,9
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/wheels/acquire.py,72
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/wheels/periodic_update.py,14
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/seed/wheels/periodic_update.py,222
B323,"By default, Python will create a secure, verified ssl context for use in such classes as HTTPSConnection. However, it still allows using an insecure context via the _create_unverified_context that  reverts to the previous behavior that does not validate certificates or perform hostname checks.",MEDIUM,./.venv/lib/python3.11/site-packages/virtualenv/seed/wheels/periodic_update.py,335
B310,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,MEDIUM,./.venv/lib/python3.11/site-packages/virtualenv/seed/wheels/periodic_update.py,352
B404,Consider possible security implications associated with the subprocess module.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/util/subprocess/__init__.py,3
B603,subprocess call - check for execution of untrusted input.,LOW,./.venv/lib/python3.11/site-packages/virtualenv/util/subprocess/__init__.py,10
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/yaml/parser.py,185
B101,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,LOW,./.venv/lib/python3.11/site-packages/yaml/parser.py,186
B404,Consider possible security implications associated with the subprocess module.,LOW,./MLForensics-farzana/empirical/dataset.stats.py,12
B607,Starting a process with a partial executable path,LOW,./MLForensics-farzana/empirical/dataset.stats.py,59
B603,subprocess call - check for execution of untrusted input.,LOW,./MLForensics-farzana/empirical/dataset.stats.py,59
B404,Consider possible security implications associated with the subprocess module.,LOW,./MLForensics-farzana/mining/git.repo.miner.py,10
B408,"Using minidom to parse untrusted XML data is known to be vulnerable to XML attacks. Replace minidom with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",LOW,./MLForensics-farzana/mining/git.repo.miner.py,15
B607,Starting a process with a partial executable path,LOW,./MLForensics-farzana/mining/git.repo.miner.py,37
B603,subprocess call - check for execution of untrusted input.,LOW,./MLForensics-farzana/mining/git.repo.miner.py,37
B404,Consider possible security implications associated with the subprocess module.,LOW,./MLForensics-farzana/mining/mining.py,7
B607,Starting a process with a partial executable path,LOW,./MLForensics-farzana/mining/mining.py,43
B603,subprocess call - check for execution of untrusted input.,LOW,./MLForensics-farzana/mining/mining.py,43
B607,Starting a process with a partial executable path,LOW,./MLForensics-farzana/mining/mining.py,81
B603,subprocess call - check for execution of untrusted input.,LOW,./MLForensics-farzana/mining/mining.py,81
